trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
736,False,"{'a': 0.1, 'e': 0.22547187812891342}",20,0,16.984487928273097,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
737,False,"{'a': 0.1, 'e': 0.1270827840186229}",25,3,17.65723053249485,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.1, 'e': 0.027423920738401768}",20,11,18.81592895117111,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.1, 'e': 0.07250895329270868}",30,15,25.556784682573657,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.1, 'e': 0.17171734183077755}",25,13,-17.79271541611843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
741,False,"{'a': 0.1, 'e': 0.26920998745149366}",25,15,9.408793411576955,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.1, 'e': 0.36401277586657127}",30,11,-0.30792444899216154,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.1, 'e': 0.4551784689518164}",20,0,-33.70925840858693,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
744,False,"{'a': 0.1, 'e': 0.5417961692373049}",20,8,6.556033705833032,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.6230004212937645}",25,0,-14.99010294494245,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
746,False,"{'a': 0.1, 'e': 0.6979798590772273}",20,0,-29.598004325251658,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
747,False,"{'a': 0.1, 'e': 0.7659853128302462}",25,4,-57.28967329484991,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 0}",1
748,False,"{'a': 0.1, 'e': 0.8263372945385468}",20,0,-149.82013425203544,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
749,False,"{'a': 0.1, 'e': 0.8784327871506192}",25,0,-105.0590669462833,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
750,False,"{'a': 0.1, 'e': 0.9217512697247493}",35,0,-114.42854916545424,"{0: 21, 1: 3, 2: 9, 3: 2, 4: 0}",0
751,False,"{'a': 0.1, 'e': 0.9558599183022551}",20,0,-60.93279476046525,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
752,False,"{'a': 0.1, 'e': 0.9804179305413608}",20,0,-131.43529258914802,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
753,False,"{'a': 0.1, 'e': 0.9951799309015783}",30,0,-136.2387523699589,"{0: 18, 1: 4, 2: 4, 3: 3, 4: 1}",0
754,False,"{'a': 0.1, 'e': 0.9999984223549769}",20,0,-94.08551822669594,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
755,False,"{'a': 0.1, 'e': 0.9948252601277343}",30,0,-108.51228045674405,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
756,False,"{'a': 0.1, 'e': 0.9797121327468037}",30,0,-79.32900620614934,"{0: 18, 1: 4, 2: 8, 3: 0, 4: 0}",0
757,False,"{'a': 0.1, 'e': 0.9548100455852436}",25,0,-97.63190065949696,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
758,False,"{'a': 0.1, 'e': 0.9203678120664357}",30,0,-147.41298975968326,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
759,False,"{'a': 0.1, 'e': 0.876729567602604}",25,0,-100.0092364575571,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
760,False,"{'a': 0.1, 'e': 0.8243313311075577}",20,0,-135.07783728125528,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
761,False,"{'a': 0.1, 'e': 0.7636966484397866}",20,0,-61.191400474110445,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
762,False,"{'a': 0.1, 'e': 0.6954313613053625}",35,0,-92.58779210231175,"{0: 24, 1: 1, 2: 8, 3: 2, 4: 0}",0
763,False,"{'a': 0.1, 'e': 0.6202175538878211}",25,0,-17.61379555175747,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
764,False,"{'a': 0.1, 'e': 0.538806737688487}",25,11,15.760596244391502,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.1, 'e': 0.45201234267200896}",35,14,21.469850840526547,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.1, 'e': 0.36070158974295474}",20,6,14.928848437928957,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.2657868257612953}",20,0,20.631590363901257,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
768,False,"{'a': 0.1, 'e': 0.16821640767405896}",20,7,-19.48981412688086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
769,False,"{'a': 0.1, 'e': 0.06896522684630882}",20,11,18.508679991946245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.03097503173121646}",25,3,30.253375549714075,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.1, 'e': 0.13060579803068173}",25,0,21.955047609938777,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
772,False,"{'a': 0.1, 'e': 0.2289315943687473}",25,4,-19.84513765184816,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
773,False,"{'a': 0.1, 'e': 0.32496998189061793}",20,0,13.705566645713272,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
774,False,"{'a': 0.1, 'e': 0.4177613767742181}",25,0,-47.997148118158385,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
775,False,"{'a': 0.1, 'e': 0.506378638074642}",20,11,4.648256963297942,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.1, 'e': 0.5899363314099593}",20,0,-84.82635325190441,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
777,False,"{'a': 0.1, 'e': 0.667599575928841}",25,7,-86.83767433159585,"{0: 11, 1: 3, 2: 1, 3: 2, 4: 1}",1
778,False,"{'a': 0.1, 'e': 0.7385923861641319}",25,0,-12.280744116109181,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
779,False,"{'a': 0.1, 'e': 0.802205425423044}",25,0,-123.32529389889909,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
780,False,"{'a': 0.1, 'e': 0.8578030932449878}",25,12,-29.106560439657382,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 0.1, 'e': 0.9048298761112383}",30,0,-272.7904275009993,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 6}",0
782,False,"{'a': 0.1, 'e': 0.9428158979523701}",20,0,-143.83557439684236,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
783,False,"{'a': 0.1, 'e': 0.9713816149946669}",20,2,-139.05841732669373,"{0: 8, 1: 3, 2: 5, 3: 0, 4: 2}",1
784,False,"{'a': 0.1, 'e': 0.9902416080360045}",30,4,-127.12182769844641,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 2}",1
785,False,"{'a': 0.1, 'e': 0.9992074342602034}",20,0,-147.4380378036709,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
786,False,"{'a': 0.1, 'e': 0.9981895100953388}",25,12,-28.735115115370455,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
787,False,"{'a': 0.1, 'e': 0.9871980063031853}",20,0,-122.18647985282276,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
788,False,"{'a': 0.1, 'e': 0.9663427463563229}",25,0,-118.30492932882488,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
789,False,"{'a': 0.1, 'e': 0.9358321091183142}",35,0,-315.8821463738697,"{0: 17, 1: 1, 2: 11, 3: 1, 4: 5}",0
790,False,"{'a': 0.1, 'e': 0.8959709467909631}",25,0,-104.68032923515781,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
791,False,"{'a': 0.1, 'e': 0.8471575389318887}",20,1,-51.55714476250197,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
792,False,"{'a': 0.1, 'e': 0.7898796129768653}",25,0,-35.763214773271926,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
793,False,"{'a': 0.1, 'e': 0.7247094710284541}",20,14,-17.303876961859373,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
794,False,"{'a': 0.1, 'e': 0.6522982716026375}",25,0,-134.02709142191372,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
795,False,"{'a': 0.1, 'e': 0.5733695234681091}",30,18,-24.477257336439788,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
796,False,"{'a': 0.1, 'e': 0.4887118565858413}",25,0,25.258151573254047,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
797,False,"{'a': 0.1, 'e': 0.39917114237924173}",25,14,-1.0122489479447188,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
798,False,"{'a': 0.1, 'e': 0.3056420420664123}",20,6,24.571368230264827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.1, 'e': 0.20905906750109535}",20,0,-14.209549241412876,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
800,False,"{'a': 0.1, 'e': 0.11038724383904756}",30,19,22.913219554508643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.1, 'e': 0.010612467325717374}",20,13,13.402425109881897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.1, 'e': 0.08926834545310194}",35,23,11.792902654997507,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.1, 'e': 0.18825721843235974}",25,11,29.440318301219648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.1, 'e': 0.2853650875145902}",20,15,12.054318556364239,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.1, 'e': 0.37962168297153187}",25,9,-48.899172588701134,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
806,False,"{'a': 0.1, 'e': 0.47008522405847947}",30,18,-35.263175562160086,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
807,False,"{'a': 0.1, 'e': 0.5558518289761377}",20,14,-10.855485470806748,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.1, 'e': 0.6360645461588639}",25,0,-176.36185053987754,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
809,False,"{'a': 0.1, 'e': 0.7099219166513444}",20,0,-85.35068554770652,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
810,False,"{'a': 0.1, 'e': 0.7766859820216312}",25,0,-94.85242467716199,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
811,False,"{'a': 0.1, 'e': 0.835689657797818}",20,0,-180.50929730563556,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 4}",0
812,False,"{'a': 0.1, 'e': 0.8863433987555546}",25,0,-189.1523780083081,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
813,False,"{'a': 0.1, 'e': 0.9281410894591062}",25,9,-99.78796100736757,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 2}",1
814,False,"{'a': 0.1, 'e': 0.9606651011994307}",25,0,-282.1320758826349,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 6}",0
815,False,"{'a': 0.1, 'e': 0.9835904648022342}",20,4,-75.0827769728718,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
816,False,"{'a': 0.1, 'e': 0.9966881176125165}",20,4,-24.340463791675948,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
817,False,"{'a': 0.1, 'e': 0.9998271922129018}",30,4,-212.6947681009426,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 4}",1
818,False,"{'a': 0.1, 'e': 0.9929763240076241}",20,0,-41.60151529566968,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
819,False,"{'a': 0.1, 'e': 0.9762039646071967}",20,0,-106.25338134029202,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
820,False,"{'a': 0.1, 'e': 0.9496776978825432}",25,0,-275.87370637024986,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 6}",0
821,False,"{'a': 0.1, 'e': 0.9136625655223527}",25,0,-276.90158217299887,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 5}",0
822,False,"{'a': 0.1, 'e': 0.8685184188241584}",20,0,-160.28355445010308,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
823,False,"{'a': 0.1, 'e': 0.8146963231790851}",25,5,-17.274202369038537,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
824,False,"{'a': 0.1, 'e': 0.7527340511756142}",20,8,-2.3929075656624637,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.1, 'e': 0.6832507093535931}",20,10,-81.46843263977134,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
826,False,"{'a': 0.1, 'e': 0.6069405522963571}",20,0,1.8631855747864834,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
827,False,"{'a': 0.1, 'e': 0.5245660458684595}",30,10,18.129084601230602,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.1, 'e': 0.4369502489087129}",20,0,-25.938523069917288,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
829,False,"{'a': 0.1, 'e': 0.34496858949843207}",20,2,8.892478155870402,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
830,False,"{'a': 0.1, 'e': 0.24954011797333814}",20,6,24.35518000184139,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.1, 'e': 0.15161832407643694}",25,10,-16.690004777399437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
832,False,"{'a': 0.1, 'e': 0.05218161000373245}",20,5,28.982865289109984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.1, 'e': 0.0477764854671965}",20,8,21.50991224490389,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.1, 'e': 0.14725721408812947}",20,0,-9.682265825871923,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
835,False,"{'a': 0.1, 'e': 0.24526659730265726}",25,14,0.9932312262460465,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.1, 'e': 0.3408253577513085}",25,0,21.485958425850427,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
837,False,"{'a': 0.1, 'e': 0.43297870388717985}",20,1,17.710334481696254,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.1, 'e': 0.5208058699375538}",25,8,-16.847348400853537,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
839,False,"{'a': 0.1, 'e': 0.6034293158910315}",20,0,-66.88384273571819,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
840,False,"{'a': 0.1, 'e': 0.6800234955873388}",20,0,-77.64097513761422,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
841,False,"{'a': 0.1, 'e': 0.7498231053016292}",20,3,-39.2492246648445,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
842,False,"{'a': 0.1, 'e': 0.8121307304063011}",30,16,4.5310261615476595,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.1, 'e': 0.866323813707489}",25,6,4.6412634345375245,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
844,False,"{'a': 0.1, 'e': 0.9118608758306834}",30,0,-96.8383720161305,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
845,False,"{'a': 0.1, 'e': 0.9482869255037094}",20,0,-127.72489146605767,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
846,False,"{'a': 0.1, 'e': 0.9752380056790884}",25,0,-80.62091619391538,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 0}",0
847,False,"{'a': 0.1, 'e': 0.9924448300725429}",20,8,-95.54669901545444,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 2}",1
848,False,"{'a': 0.1, 'e': 0.9997354737825584}",25,0,-159.06993463613756,"{0: 11, 1: 1, 2: 10, 3: 3, 4: 0}",0
849,False,"{'a': 0.1, 'e': 0.9970370911071489}",20,0,-101.61284733112277,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
850,False,"{'a': 0.1, 'e': 0.9843766433940419}",20,0,-133.36401351479344,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
851,False,"{'a': 0.1, 'e': 0.9618806296517953}",30,14,-110.27417655464617,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 2}",1
852,False,"{'a': 0.1, 'e': 0.9297738226135346}",25,0,-19.380662004555326,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
853,False,"{'a': 0.1, 'e': 0.8883770228820775}",25,0,-102.8857954700566,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
854,False,"{'a': 0.1, 'e': 0.83810385359639}",30,20,7.183362641710194,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.1, 'e': 0.7794566276458688}",25,0,-124.51179778437958,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
856,False,"{'a': 0.1, 'e': 0.7130213287260063}",20,9,-37.77935165232567,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
857,False,"{'a': 0.1, 'e': 0.6394617563830383}",20,4,-46.725029385579056,"{0: 11, 1: 2, 2: 1, 3: 2, 4: 0}",1
858,False,"{'a': 0.1, 'e': 0.5595128935482332}",30,0,-55.00755133892662,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
859,False,"{'a': 0.1, 'e': 0.47397356283147857}",20,12,5.07891283242088,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.1, 'e': 0.38369844494974187}",30,12,28.353386516306852,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.1, 'e': 0.2895895390398971}",30,19,-22.418597266238546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.1, 'e': 0.19258715018155367}",20,10,19.55825643534012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.1, 'e': 0.09366049417943022}",25,10,-18.647824131121233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
864,False,"{'a': 0.1, 'e': 0.006201986520476918}",25,15,18.54052620776884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.10600249902117563}",20,3,3.917379561010155,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.1, 'e': 0.2047438695914363}",35,24,18.561840119702907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.3014395070960506}",25,13,11.109500877352986,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.1, 'e': 0.39512326068842774}",20,12,13.336805353891762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.1, 'e': 0.48485907327037797}",30,14,-15.7559787943967,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.569750334265312}",20,0,-25.341352503285048,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
871,False,"{'a': 0.1, 'e': 0.6489488382546992}",20,14,1.966754399958272,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.1, 'e': 0.7216632599662002}",20,8,-4.8498419779563235,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.7871670609342862}",25,0,-25.888882089037523,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
874,False,"{'a': 0.1, 'e': 0.8448057488323435}",35,0,-182.92179086062816,"{0: 22, 1: 2, 2: 8, 3: 0, 4: 3}",0
875,False,"{'a': 0.1, 'e': 0.8940034169437217}",30,0,-191.80390256710567,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
876,False,"{'a': 0.1, 'e': 0.9342684984312437}",35,0,-166.78761662445277,"{0: 24, 1: 3, 2: 4, 3: 1, 4: 3}",0
877,False,"{'a': 0.1, 'e': 0.9651986779105415}",25,7,-95.66026676350971,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 1}",1
878,False,"{'a': 0.1, 'e': 0.9864849112524243}",25,14,-21.84908357536104,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
879,False,"{'a': 0.1, 'e': 0.9979145134496277}",25,0,-117.39222946399138,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
880,False,"{'a': 0.1, 'e': 0.9993732836951247}",20,0,-82.12289177640704,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
881,False,"{'a': 0.1, 'e': 0.9908466464388259}",20,0,-194.9226490111533,"{0: 6, 1: 5, 2: 4, 3: 3, 4: 2}",0
882,False,"{'a': 0.1, 'e': 0.9724197970216671}",25,0,-118.01001209123085,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
883,False,"{'a': 0.1, 'e': 0.9442768504319128}",30,6,-66.14627386612602,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 0}",1
884,False,"{'a': 0.1, 'e': 0.9066990016890745}",30,0,-236.48994283653266,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
885,False,"{'a': 0.1, 'e': 0.8600617162362019}",30,0,-202.90908849213278,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 4}",0
886,False,"{'a': 0.1, 'e': 0.8048309784132947}",20,0,-39.19659258497502,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
887,False,"{'a': 0.1, 'e': 0.7415586354958403}",25,4,-157.140320139637,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 3}",1
888,False,"{'a': 0.1, 'e': 0.6708768838191963}",20,0,-42.7860816155209,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
889,False,"{'a': 0.1, 'e': 0.5934919520818551}",20,0,-77.8172251229885,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
890,False,"{'a': 0.1, 'e': 0.5101770449416689}",20,11,-9.426987866629378,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
891,False,"{'a': 0.1, 'e': 0.4217646174105228}",20,0,-45.08612749817815,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
892,False,"{'a': 0.1, 'e': 0.3291380572390701}",25,0,-53.04128969631148,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
893,False,"{'a': 0.1, 'e': 0.23322285839824772}",20,12,-52.44040934625747,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
894,False,"{'a': 0.1, 'e': 0.13497737384955097}",20,12,6.586360557647052,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.1, 'e': 0.03538323999893738}",25,14,19.450914036892446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.1, 'e': 0.06456443148961562}",20,8,23.856246093802604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.1, 'e': 0.16386699652087378}",20,9,16.104412268531995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.1, 'e': 0.26153225669013663}",30,15,4.081722011454889,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.1, 'e': 0.35658437300160806}",25,0,-0.8160373719051996,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
900,False,"{'a': 0.1, 'e': 0.4480736161291701}",25,17,10.148449653194058,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.1, 'e': 0.5350858557978274}",20,0,-161.32412713085245,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
902,False,"{'a': 0.1, 'e': 0.6167516944712085}",20,0,-77.79813144352774,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
903,False,"{'a': 0.1, 'e': 0.692255154084449}",20,0,-51.793923883190395,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
904,False,"{'a': 0.1, 'e': 0.7608418290271978}",25,0,-149.37957763349962,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
905,False,"{'a': 0.1, 'e': 0.8218264239151786}",20,5,2.846434566418365,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.1, 'e': 0.8745996008351044}",20,0,-46.316350058575125,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
907,False,"{'a': 0.1, 'e': 0.9186340676476693}",30,16,-126.33079937782978,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 2}",1
908,False,"{'a': 0.1, 'e': 0.9534898465163544}",25,0,-66.8936906940585,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
909,False,"{'a': 0.1, 'e': 0.9788186700204824}",20,0,-94.72749886523097,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
910,False,"{'a': 0.1, 'e': 0.9943674609282015}",20,0,-34.504302703560995,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
911,False,"{'a': 0.1, 'e': 0.999980860860509}",25,0,-55.36460719067765,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
912,False,"{'a': 0.1, 'e': 0.9956027825808228}",20,0,-48.21765533183878,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
913,False,"{'a': 0.1, 'e': 0.9812769704001121}",25,0,-102.66219147180306,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
914,False,"{'a': 0.1, 'e': 0.9571465630982068}",20,0,-123.61805681608784,"{0: 9, 1: 6, 2: 2, 3: 2, 4: 1}",0
915,False,"{'a': 0.1, 'e': 0.9234526637284138}",25,0,-102.32488227855856,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
916,False,"{'a': 0.1, 'e': 0.8805319305955073}",35,0,-142.22548596491185,"{0: 26, 1: 2, 2: 4, 3: 0, 4: 3}",0
917,False,"{'a': 0.1, 'e': 0.828813213477255}",30,0,-65.53358857440755,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
918,False,"{'a': 0.1, 'e': 0.7688132686991532}",20,0,-80.79077533088255,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
919,False,"{'a': 0.1, 'e': 0.7011315958760967}",35,14,-50.97576545597822,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 0}",1
